Sector,Institution,Programme,SubProgramme,Location,Frequency,Indicator,Type,SubType,Outcome,Cluster,Target_Q1,ActualOutput_Q1,Target_Q2,ActualOutput_Q2,Target_Q3,ActualOutput_Q3,Target_Q4,ActualOutput_Q4,AnnualTarget_Summary2,Preliminary_Summary2,PrelimaryAudited_Summary2,ReasonforDeviation_Summary,CorrectiveAction_Summary,ValidatedAudited_Summary2,ReasonforDeviation_Q1,CorrectiveAction_Q1,ReasonforDeviation_Q2,CorrectiveAction_Q2,ReasonforDeviation_Q3,CorrectiveAction_Q3,ReasonforDeviation_Q4,CorrectiveAction_Q4,UID
Police,South African Police Service,National,Programme 2: Visible Policing,Crime Prevention,Quarterly,"Number of arrests for extortion and robbery at specified construction sites, for cases investigated by EITTs",Not Applicable,Not  Applicable,Priority 6: Social Cohesion and Safer Communities,"Justice, Crime Prevention and Security cluster",7,,14,,20,6,26,6,26,-,6,"Target not achieved.

In response to emerging threats concerning economic and essential infrastructure, including illegal mining, EITTs were established as an interim measure. These teams serve as a temporary solution while a work-study investigation on the permanent establishment of such capabilities is underway. However, the interim nature of this intervention has led to challenges in establishing optimal business processes and reporting channels, resulting in a heavy reliance on manual feedback processes. Despite these challenges, immediate monitoring and reporting were necessary, although this deviated from the ideal protocol of ensuring that performance information undergoes proper validation and testing before inclusion in the APP. The SAPS was thus compelled to set targets based on available baseline information at the time. Presently, efforts are underway to enhance the functioning of EITTs and improve reporting mechanisms to effectively report on successes achieved in addressing these critical threats.",Efforts are underway to enhance the functioning of EITTs and improve reporting mechanisms.,6,,,,,"Due to the fact that this is a new performance indicator, an Excel reporting template was developed and made available to the EITT Teams. However, some individuals are not acquainted with the reporting template's completion process due to their limited understanding of the concepts of APPs, TIDs, datasets and data schedules, as well as their lack of familiarity with the template itself.",Building capacity through workshops/engagement session. The restatement of performance will occur subsequent to the conclusion of the capacity building session and receipt of all-inclusive reporting templates from the EITTs.,Instances of reported extortion and robbery cases at specified construction sites were handed over to the DPCI and Detectives (Organised Crime Investigation) instead of the EITTs.,"During a work session attended by all relevant role players and EITT coordinators, TIDs and reporting requirements were discussed and challenges were brought to the attention of the Head: Strategic Management.",262
Police,South African Police Service,National,Programme 2: Visible Policing,Crime Prevention,Quarterly,Number of cases of economic infrastructure-related crimes,Not Applicable,Not  Applicable,Priority 6: Social Cohesion and Safer Communities,"Justice, Crime Prevention and Security cluster",4 364,,8 728,,13 092,2 416,17 456,4562,17 456,-,4 562,"Target not achieved.

In response to emerging threats concerning economic and essential infrastructure, including illegal mining, EITTs were established as an interim measure. These teams serve as a temporary solution while a work-study investigation on the permanent establishment of such capabilities is underway. However, the interim nature of this intervention has led to challenges in establishing optimal business processes and reporting channels, resulting in a heavy reliance on manual feedback processes. Despite these challenges, immediate monitoring and reporting were necessary, although this deviated from the ideal protocol of ensuring that performance information undergoes proper validation and testing before inclusion in the APP. The SAPS was thus compelled to set targets based on available baseline information at the time. 
Presently, efforts are underway to enhance the functioning of EITTs and improve reporting mechanisms to effectively report on successes achieved in addressing these critical threats.",Efforts are underway to enhance the functioning of EITTs and improve reporting mechanisms.,4 562,,,,,"Due to the fact that this is a new performance indicator, an Excel reporting template was developed and made available to the EITT Teams. However, some individuals are not acquainted with the reporting template's completion process due to their limited understanding of the concepts of APPs, TIDs, datasets and data schedules, as well as their lack of familiarity with the template itself.",Building capacity through workshops/engagement session. The restatement of performance will occur subsequent to the conclusion of the capacity building session and receipt of all-inclusive reporting templates from the EITTs.,"The annual target established for the 2023/24 financial year was deemed inaccurate, as it was based on unverifiable data inclusive of cases reported at the districts in which the EITTs were situated, rather than actual cases that the EITTs themselves investigated.","During a work session attended by all relevant role players and EITT coordinators, TIDs and reporting requirements were discussed and challenges were brought to the attention of the Head: Strategic Management.",262
Police,South African Police Service,National,Programme 2: Visible Policing,Crime Prevention,Quarterly,Number of cases of extortion and robbery at specified construction sites,Not Applicable,Not  Applicable,Priority 6: Social Cohesion and Safer Communities,"Justice, Crime Prevention and Security cluster",2,,2,,2,1,1,1,7,-,1,"Target not achieved.

In response to emerging threats concerning economic and essential infrastructure, including illegal mining, EITTs were established as an interim measure. These teams serve as a temporary solution while a work-study investigation on the permanent establishment of such capabilities is underway. However, the interim nature of this intervention has led to challenges in establishing optimal business processes and reporting channels, resulting in a heavy reliance on manual feedback processes. Despite these challenges, immediate monitoring and reporting were necessary, although this deviated from the ideal protocol of ensuring that performance information undergoes proper validation and testing before inclusion in the APP. The SAPS was thus compelled to set targets based on available baseline information at the time. Presently, efforts are underway to enhance the functioning of EITTs and improve reporting mechanisms to effectively report on successes achieved in addressing these critical threats.",Efforts are underway to enhance the functioning of EITTs and improve reporting mechanisms.,1,,,,,"Due to the fact that this is a new performance indicator, an Excel reporting template was developed and made available to the EITT Teams. However, some individuals are not acquainted with the reporting template's completion process due to their limited understanding of the concepts of APPs, TIDs, datasets and data schedules, as well as their lack of familiarity with the template itself.",Building capacity through workshops/engagement session. The restatement of performance will occur subsequent to the conclusion of the capacity building session and receipt of all-inclusive reporting templates from the EITTs.,Not applicable,Not applicable,262
Police,South African Police Service,National,Programme 2: Visible Policing,Crime Prevention,Quarterly,Number of escapees from police custody,Not Applicable,Not  Applicable,Priority 6: Social Cohesion and Safer Communities,"Justice, Crime Prevention and Security cluster",132,95,264,183,395,332,527,438,Decrease to 527 (10%),-,438,"Target achieved.

Members are complying with the applicable directives and instructions in order prevent escapes from police custody.
",Not applicable,438,"During the first quarter, few escape incidents and multiple escapees were reported. Members demonstrate a degree of improvement in adhering to the applicable directives and prescripts to prevent escapes from police custody. ",Not applicable,A few escape incidents and multiple escapees were reported during the first quarter. Members demonstrate a degree of improvement in adhering to applicable directives and prescripts to prevent escapes from police custody. ,Not applicable,A few escape incidents and multiple escapees were reported during the first quarter. Members demonstrate a degree of improvement in adhering to applicable directives and prescripts to prevent escapes from police custody. ,Not applicable,Members are complying with the applicable directives and instructions in order prevent escapes from police custody.,Not applicable,262
Police,South African Police Service,National,Programme 2: Visible Policing,Crime Prevention,Quarterly,Number of identifiable stolen/lost SAPS firearms recovered,Not Applicable,Not  Applicable,Priority 6: Social Cohesion and Safer Communities,"Justice, Crime Prevention and Security cluster",61,79,122,111,183,183,242,246,Increase to 242 (10%),-,246,"Target achieved.

Provinces were notified of discrepancies (non-circulation, incomplete, or late circulations) discovered through continuous monitoring of the systems (EFRS and J-Trac), in order to facilitate their correction.

Introduction of an early warning reminder on firearm circulation in accordance with National Instruction 6/2019: Notification of lost, stolen or found firearms.

Capacity building work sessions were conducted in all provinces concerning the practical approach to the circulation of firearms, including state-owned firearms

In-service training was provided during police station visits.

Provinces received monthly feedback on their actual performance, which also highlighted areas for improvement.

Monitoring of firearms recovered during Operation Shanela and advising provinces to circulate firearms.
",Not applicable,246,"Continuous monitoring of systems (EFRS and J-Track) by means of toolkits to identify discrepancies (non-circulation, incomplete or late circulations). Provinces were informed to rectify identified deficiencies. Capacity building work sessions were conducted in all nine provinces regarding the practical approach on the circulation of firearms, including state-owned firearms. In addition, in-service training was conducted during station visits. Introduction of an early warning reminder on firearm circulation, in terms of National Instruction 6/2019: Notification of lost, stolen or found firearms.",Not applicable,"Non-compliance to National Instruction prescripts.
Inadequate or a lack of command and control over the circulation of recovered firearms.
","Sessions on the practical approach to the circulation of firearms were held in all nine provinces, as part of a capacity-building initiative, including state-owned firearms. National Instruction 6/2019, Notification of lost/stolen/found firearms were resent to all provinces. Continuous monitoring of systems (EFRS and J-Track) utilising toolkits to identify discrepancies (non-circulation, incomplete, or late circulations) and weekly early warnings on firearm circulation, in accordance with National Instruction 06 of 2019: Notification of lost, stolen, or found firearms.","Continuous monitoring of systems (EFRS and J-Track) utilising toolkits to identify discrepancies (non-circulation, incomplete, or late circulations). Provinces were requested to rectify deficiencies that were identified. Capacity building work sessions were conducted in all nine provinces as part of a capacity-building initiative on the practical approach to the circulation of firearms, including state-owned firearms. In addition, in-service training was also provided during station visits. The introduction of an early warning reminder regarding firearm circulation, in accordance with National Instruction 6/2019: Notification of lost, stolen, or found firearms. Monthly feedback to provinces on their actual performance, which also identified areas for improvement. Monitoring of firearms recovered during Operation Shanela and recommendation to provinces regarding their circulation. Operations were intensified in support of Operation Shanela.",Not applicable,"Provinces were notified of discrepancies (non-circulation, incomplete, or late circulations) discovered through continuous monitoring of the systems (EFRS and J-Trac), in order to facilitate their correction. Introduction of an early warning reminder on firearm circulation in accordance with National Instruction 6/2019: Notification of lost, stolen or found firearms. Capacity building work sessions were conducted in all provinces concerning the practical approach to the circulation of firearms, including state-owned firearms. In-service training was provided during police station visits. Provinces received monthly feedback on their actual performance, which also highlighted areas for improvement. Monitoring of firearms recovered during Operation Shanela and advising provinces on the circulation of firearms.",Not applicable,262
Police,South African Police Service,National,Programme 2: Visible Policing,Crime Prevention,Quarterly,Number of illegal firearms recovered,Not Applicable,Not  Applicable,Priority 6: Social Cohesion and Safer Communities,"Justice, Crime Prevention and Security cluster",1061,961,2 122,2 232,3 182,4 004,4 243,5469,Increase to 4 243 (1%),-,5 469,"Target achieved.

Provinces were notified of discrepancies (non-circulation, incomplete, or late circulations) discovered through continuous monitoring of the systems (EFRS and J-Trac), in order to facilitate their correction.

Introduction of an early warning reminder on firearm circulation in accordance with National Instruction 6/2019: Notification of lost, stolen or found firearms.

Capacity building work sessions were conducted in all provinces concerning the practical approach to the circulation of firearms, including state-owned firearms

In-service training was provided during police station visits.

Provinces received monthly feedback on their actual performance, which also highlighted areas for improvement.

Monitoring of firearms recovered during Operation Shanela and advising provinces to circulate firearms.
",Not applicable,5 469,"Non-compliance to National Instruction prescripts.
Poor or lack of command and control to ensure the circulation of recovered firearms.
No consequence management for non- compliance to national instructions and internal controls. ","Capacity building work sessions were conducted in all nine provinces regarding the practical approach on the circulation of firearms, including state-owned firearms. National Instruction 6/2019, Notification of lost/stolen/found firearms were resent to all provinces. Continuation of daily operations, such as stop-an-searches, cordon and searches, roadblocks and vehicle check points and intelligence-led operations. Continuous monitoring of systems (EFRS and J-Track) by means of toolkits to identify discrepancies (non-circulation, incomplete or late circulations). ","Continuous monitoring of systems (EFRS and J-Track) utilising toolkits to identify discrepancies (non-circulation, incomplete, or late circulations). Provinces were requested to rectify deficiencies that were identified. Capacity building work sessions were conducted in all nine provinces as part of a capacity-building initiative on the practical approach to the circulation of firearms, including state-owned firearms. In addition, in-service training was also provided during station visits. The introduction of an early warning reminder regarding firearm circulation, in accordance with National Instruction 6/2019: Notification of lost, stolen, or found firearms.",Not applicable,"Continuous monitoring of systems (EFRS and J-Track) utilising toolkits to identify discrepancies (non-circulation, incomplete, or late circulations). Provinces were requested to rectify deficiencies that were identified. Capacity building work sessions were conducted in all nine provinces as part of a capacity-building initiative on the practical approach to the circulation of firearms, including state-owned firearms. In addition, in-service training was also provided during station visits. The introduction of an early warning reminder regarding firearm circulation, in accordance with National Instruction 6/2019: Notification of lost, stolen, or found firearms. Monthly feedback to provinces on their actual performance, which also identified areas for improvement. Monitoring of firearms recovered during Operation Shanela and recommendation to provinces regarding their circulation. Operations were intensified in support of Operation Shanela.",Not applicable,"Provinces were notified of discrepancies (non-circulation, incomplete, or late circulations) discovered through continuous monitoring of the systems (EFRS and J-Trac), in order to facilitate their correction. Introduction of an early warning reminder on firearm circulation in accordance with National Instruction 6/2019: Notification of lost, stolen or found firearms. Capacity building work sessions were conducted in all provinces concerning the practical approach to the circulation of firearms, including state-owned firearms. In-service training was provided during police station visits. Provinces received monthly feedback on their actual performance, which also highlighted areas for improvement. Monitoring of firearms recovered during Operation Shanela and advising provinces on the circulation of firearms.",Not applicable,262
Police,South African Police Service,National,Programme 2: Visible Policing,Crime Prevention,Quarterly,Number of national and provincial Izimbizos and/or community engagements conducted,Not Applicable,Not  Applicable,Priority 6: Social Cohesion and Safer Communities,"Justice, Crime Prevention and Security cluster","5 

45 (5 per province)","5 

12","5

45 (5 per province)","6 national Izimbizos and/or crime awareness campaigns.
50 provincial Izimbizos and/or crime awareness campaigns","5

45 (5 per province)","5 (National)

45 (Provincial)","5

45 (5 per province)","4 National Izimbizos and/or crime awareness campaigns

37 Provincial Izimbizos and/or crime awareness campaigns (20 per province)","20 national Izimbizos and/or crime awareness campaign.


180 provincial Izimbizos and/or crime awareness campaigns (20 per province) ",-,"20 National Izimbizos

224 Provincial Izimbizos
","Target achieved.

Community engagements increased due to Operation Shanela in the provinces.
",Not applicable,"20 National Izimbizos

224 Provincial Izimbizos","Dependency on the availability and diary of the Minister, Deputy Minister and the National Commissioner.


Non-submission from provinces regarding Provincial Izimbizo conducted.                                                                                                                   Provincial Izimbizos have been cancelled, due to the non-availability of provincial top management.","Implementation of the National Imbizo Plan, for 2023/24. 


Request monthly returns from provinces, in order to monitor compliance, on a monthly basis and provide provinces with feedback reports. Matter to be tabled at Quarterly Review Session for in-depth discussion.","Additional requests received from the Office of the Ministry.
A work session was held with all Provincial Heads: Proactive policing and coordinators in the province, on 29 August 2023, to discuss the performance indicator, the Technical Indicator Description and reporting requirements. ",Not applicable,Not applicable,Not applicable,"Dependency on the availability of the Minister, Deputy Minister and the National Commissioner.

Some provincial offices have neglected to submit their returns pertaining to the conducting of provincial izimbizo. A number of provincial izimbizos have been cancelled as a result of the unavailability of provincial top management.","Implementation of the National Imbizo Plan, for 2024/25.

Request monthly returns from provinces and provide them with feedback reports on a monthly basis so that compliance can be monitored. The matter will be tabled at the Quarterly Review Session for in-depth discussion.",262
Police,South African Police Service,National,Programme 2: Visible Policing,Crime Prevention,Quarterly,"Number of quarterly reports addressing extortion and robbery at specified construction sites, by Economic Infrastructure Task Teams (EITTs)",Not Applicable,Not  Applicable,Priority 6: Social Cohesion and Safer Communities,"Justice, Crime Prevention and Security cluster",0,,0,,"1 quarterly report, due on 15 January 2024",0,"1 annual report, due on 15 April 2024",0,2 quarterly reports within 15 calendar days,-,0,"Target not achieved.

Two quarterly reports detailing the successes and activities of EITTs in combating extortion and robberies at identified construction sites were completed and approved by the Divisional Commissioner; however, the reports requires approval at the level of Deputy National Commissioner, as per the TID.
",Reports will be completed within the requirements of the Technical Indicator Description.,0,,,,,A quarterly report detailing the successes and activities of EITTs in combating extortion and robberies at identified construction sites was compiled and signed by the acting Divisional Commissioner who directed that it be escalated to the Deputy National Commissioner for approval with letters to provinces to address specific matters.,Utilisation of the brought forward system to ensure timeous submission for sign-off.,"A quarterly report detailing the successes and activities of EITTs in combating extortion and robberies at identified construction sites was completed and approved by the Divisional Commissioner; however, the report requires approval at the level of Deputy National Commissioner, as per the TID.",The utilisation of the brought forward system to ensure timeous submission for sign-off at the required level.,262
Police,South African Police Service,National,Programme 2: Visible Policing,Crime Prevention,Quarterly,"Number of quarterly reports on the implementation of the Increased Crime Prevention and Combating Action Plan (ICPCAP), within the National Policing Strategy",Not Applicable,Not  Applicable,Priority 6: Social Cohesion and Safer Communities,"Justice, Crime Prevention and Security cluster",0,,0,,"1 quarterly report, due on 15 January 2024",0,"1 annual report, due on 15 April 2024",1,2 reports within 15 calendar days,-,1,"Target not achieved.

A quarterly report was drafted but was not finalised within the requirements of the Technical Indicator Description.
",Reports will be completed within the requirements of the Technical Indicator Description.,1,,,,,A presentation was finalised to be presented to the Minister and the Deputy Minister of Police. A meeting that was scheduled with the Minister and the Deputy Minister was postponed. A rescheduled date has not been communicated yet by the Office of the National Commissioner. A pre-briefing is to be done before the approval of the presentation.,The Office of the Head: Strategic Management will ensure the physical submission of the presentation to the Deputy National Commissioner in the event of engagement with SAPS Top Management and the Office of the Minister not taking place.,Not applicable,Not applicable,262
Police,South African Police Service,National,Programme 2: Visible Policing,Crime Prevention,Quarterly,Number of reports on the 10111 Command Centre Reform Project,Not Applicable,Not  Applicable,Priority 6: Social Cohesion and Safer Communities,"Justice, Crime Prevention and Security cluster",1 quarterly project progress report to the Presidency,0,1 quarterly project progress report to the Presidency,0,1 quarterly project progress report to the Presidency,0,1 quarterly project progress report to the Presidency,0,4 quarterly project progress reports to the Presidency,-,2,"Target not achieved.

The lack of allocated funding for the project and the approval of the Gauteng 10111 Implementation Plan, which was identified as the pilot site, were challenges that were faced. The approval of DPWI is still outstanding, which is required prior to the commencement of construction and renovations on building and premises issues.
","Adjustments will be made to the 2024/25 Technical Indicator Description in order to ensure that performance is aligned. Signed-off performance reports will be submitted to the Project Office of the Presidency, which presently oversees the project's outcomes.",2,"The Department, in collaboration with the office of the Presidency Project Management Office, have partnered to address the proper functioning of 10111 Command Centres through Operation Vulindlela. A consultant was tasked with performing a diagnostic intervention. Upon completion of the intervention, the planning and implementation phase of the project will be done to finalise it. The Project Plan is presently a draft and approval is pending.","Upon completion of diagnostic intervention by the consultant appointed by the office of the Presidency, the draft Project Plan will be submitted to the National Commissioner for approval, and then registered for implementation. ",,,The report was submitted in November 2023 and was returned with an instruction to include a presentation in the submission to brief the Minister. A presentation was compiled and resubmitted to the Office of the National Commissioner.,Utilisation of the brought forward system to ensure timeous submission for sign-off.,The project progress report was compiled and is awaiting approval by the National Commissioner.,Utilisation of the brought forward system to ensure timeous submission for sign-off.,262
Police,South African Police Service,National,Programme 2: Visible Policing,Crime Prevention,Quarterly,Number of stolen/robbed vehicles recovered,Not Applicable,Not  Applicable,Priority 6: Social Cohesion and Safer Communities,"Justice, Crime Prevention and Security cluster",7 781,"A total number of 6 596 vehicles were recovered, including 6 357 identified vehicles, 190 unidentified vehicles and 49 cross-border vehicles.",15 562,"A total number of 14 174 vehicles were recovered, including 13 729 identified vehicles, 357 unidentified vehicles and 88 cross-border vehicles.",23 343,"A total number of 22 093 vehicles were recovered, including 21 475 identified vehicles, 492 unidentified vehicles and 126 cross-border vehicles.",31 124,"A total number of 29 684 vehicles were recovered, including 28 846 identified vehicles, 666 unidentified vehicles and 172 cross-border vehicles.",Maintain the number of stolen/robbed vehicles recovered at 31 124,-,"30 650 vehicles were recovered, including 29 812 identified vehicles, 666 unidentified vehicles and 172 cross-border vehicles.","Target not achieved.

The decline in stolen vehicles being recovered by the police can be attributed to several key factors. Criminals are increasingly employing sophisticated theft methods, such as electronic hacking or rapid disassembly in ‘chop shops’, making vehicles harder to track and retrieve. International trafficking networks further complicate recovery efforts, with vehicles often crossing borders swiftly or being sold abroad. Limited police resources and personnel dedicated to vehicle theft investigations also hamper recovery rates. Additionally, technology deficiencies and organised crime involvement pose significant challenges to law enforcement.
","In order to accurately capture performance information in respect of the recovery of stolen and robbed vehicles, measures were taken to amend SAPS systems and Standard Operating Procedures. Audit findings in this regard demonstrated that non-compliance to adhere to the revised procedures results in the omission of some recoveries in performance information, which leads to underreporting. A letter will be drafted to those provinces that failed to meet the target. The tracking and tracing of stolen/robbed vehicles and tampered vehicles, and the disposal of vehicles in Vehicle Safeguarding Units is the responsibility of the detective environment. SAPS members at the district and police station levels, Vehicle Safeguarding Units and Vehicle Crime Investigation Units will receive in-service training and guidance from the visible policing and detective environment regarding the capturing of stolen/robbed recovered vehicles on the SAPS Circulation System during scheduled visits and the evaluation of units in the 2024/25 financial year.","30 650 vehicles
were recovered,
including 29 812
identified vehicles,
666 unidentified
vehicles and 172
cross-border
vehicles.","The failure to implement the directive concerning the capturing of stolen/robbed vehicles recovered as ""placed in police custody"" has resulted in recovered vehicles not being included in the dataset of recovered stolen/robbed vehicles. In Gauteng, where the majority of vehicles are recovered, it was discovered that certain units did not capture recovered vehicles. This will have the effect of understating performance and contribute to audit findings.","A letter will be sent to all of the provinces that did not meet their targets. The capturing of vehicles as ""placed in police custody"" will be re-emphasised.  In addition, operational actions performed as part of Operation Shanela will aid in the recovery of stolen and robbed vehicles. Improvements to the Circulation System: vehicles will be workshopped at all Vehicle Safeguarding Services (VSS) and provincial coordinators will be required to continuously assess the implementation of the instruction at VSS and at stations. Operations will concentrate on identifying and visiting chop shops, second-hand goods dealers, and identifying and tracing cloned vehicles.","Due to the failure to implement a directive regarding the capture of recovered stolen/robbed vehicles as ""placed in police custody,"" recovered vehicles are not included in the dataset of recovered stolen/robbed vehicles. ","An assessment will be undertaken to determine the number of stolen vehicles in custody, as well the underlying causes for the failure to capture vehicles as placed in police custody. A letter will be circulated to provincial offices to activate the process. An intervention will be conducted at identified locations to ensure that all uncaptured vehicles are captured.",Absence of operations guided by strategic intelligence to recover vehicles. Failure to implement Head Office directive regarding the capture of vehicles as placed in police custody on the SAPS Circulation System: Vehicles remains an issue of concern. A potential deficiency in the dataset has been identified in relation to vehicles placed in police custody. ,"All provinces that failed to meet the target will receive a letter requesting that they initiate and execute an Underperformance Recovery Plan. Discussions will be held with Technology Management Services regarding the information presented in the ad hoc report. Throughout evaluations in provinces, workshops will continue to be conducted to address the recording of all stolen/robbed recovered vehicles on the SAPS Circulation System: Vehicles.",Failure to implement Head Office directive regarding the capture of recovered stolen/robbed vehicles as 'placed in police custody' on the SAPS Circulation System: Vehicles coupled with  the slow implementation of Circulation System Vehicle  enhancements (Placing of Vehicles in Police Custody Function 1.2.24).,All provinces that failed to achieve the target will receive a letter requesting that they implement corrective measures to address the underperformance.,262
Police,South African Police Service,National,Programme 2: Visible Policing,Crime Prevention,Quarterly,Percentage of applications for new firearm licenses finalised within 120 working days,Not Applicable,Not  Applicable,Priority 6: Social Cohesion and Safer Communities,"Justice, Crime Prevention and Security cluster",90%,"82,82% (40 763 from a total of 49 217).",90%,"94,1% (54 386 from a total of 57 796).",90%,"95,83% (40 151 from a total of 41 898).",90%,"95,45% (29 601 from 31 013).",90%,-,"91,65% (164 855 finalised from a total of 179 868). ","Target achieved.

The implementation of a monitoring tool by the Central Firearm Register (CFR) ensured that applications were submitted on time.

Weekly monitoring by the CFR, which contributed to the timely finalisation of applications that exceed the 60 working days at provincial offices.
",Not applicable,"91,65% (164 855 finalised from a total of 179 868), within 120 working days.","A total number of 11 993 new license applications, exceeding 60 working days, were received from the provinces (5 737 were finalised after 120 days and 6 445 were finalised within 120 days).","A letter was sent to provinces to submit applications to the Central Firearms Register within the specified timeframe, in order to meet the required target.","A monitoring instrument was implemented to monitor applications at provincial offices that exceed 60 working days on a monthly basis. The Central Firearms Register implements weekly monitoring to ensure that applications are finalised within the required time frame of 120 working days, in order to meet the set target.",Not applicable,"Continuous monitoring of applications at provincial offices that exceed 60 working days on a monthly basis and weekly monitoring at the Central Firearms Register to ensure that applications are finalised within the required time frame of 120 working days, in order to meet the set target.",Not applicable,"The weekly monitoring conducted by the Central Firearm Register (CFR) and the implementation of a monitoring tool to ensure that applications are finalised on time were crucial in achieving the annual target. Furthermore, it has facilitated the expeditious processing of applications that exceeded the sixty-day working day threshold at the provincial office.",Not applicable,262
Police,South African Police Service,National,Programme 2: Visible Policing,Crime Prevention,Quarterly,"Percentage of functional police stations rendering a victim-friendly service to victims of crime, including GBV&F",Not Applicable,Not  Applicable,Priority 6: Social Cohesion and Safer Communities,"Justice, Crime Prevention and Security cluster",100% compliant with all 3 of the set criteria,"97,67% (1 133 from a total of 1 160 functional police stations).",100% compliant with all 3 of the set criteria,"99,91% (1 159 from a total of 1 160 functional police stations).",100% compliant with all 3 of the set criteria,100% (1 160 from a total of 1 160 functional police stations).,100% compliant with all 3 of the set criteria,100% (1 160 from a total of 1 160 functional police stations).,100% compliant with all 3 of the set criteria,-,100% (1 160 from a total of 1 160 functional police stations).,Target achieved.,Not applicable,"100% (1 160 from
a total of 1 160
functional police
stations were
compliant with
all of the 3 set
criteria).","Twenty-six police stations did not meet the training requirement that 50% of functional members (Visible Policing and Detectives) attended at least one of the four identified learning programmes, as per TID. Beitbridge SAPS is not functional as yet.",Letters will be issued to affected Provinces to take remedial action.,"The placement of members at the new police station, Mohlakeng, in Gauteng) are not yet finalised, as some members are presently placed and some are on duty arrangements.  Statistics for permanent members employed at Mohlakeng Police Station will only be available from the 3rd quarter.",Monthly performance data will be collected on permanently assigned members.,"Three police stations are not yet functional, including Riemvasmaak Police Station in the Northern Cape and Beitbridge and Muyexe Police Stations in Limpopo.",Not applicable,Not applicable,Not applicable,262
Police,South African Police Service,National,Programme 2: Visible Policing,Crime Prevention,Quarterly,Percentage of functional police stations that have functional Community Police Forums,Not Applicable,Not  Applicable,Priority 6: Social Cohesion and Safer Communities,"Justice, Crime Prevention and Security cluster","99,57%","99,91% (1 156 functional CPFs from a total of 1 157 functional police stations have functional CPFs).","99,57%","99,83% (1 155 functional CPFs from a total of 1 157 functional police stations have functional CPFs).","99,57%","99,74% (1 154 functional CPFs from a total of 1 157 functional police stations have functional CPFs).","99,57%","99,91% (1 156 functional CPF's from a total of 1 157 functional police stations have functional CPF's).","99,57%",-,"99,91% (1 156 functional CPF's from a total of 1 157 functional police stations have functional CPF's).","Target achieved.

Boetsap, Kubusiedrift and Mokgopong Police Stations are exempted from having a CPF because their policing precincts feature no permanent residents, only seasonal workers and the CPF at Belmont Police Station in the Northern Cape is not functional, due to the resignation and relocation of other EXCO members.
",Not applicable,"99,91% (1 156
functional CPF’s
from a total of
1 157 functional
police stations
have functional
CPF’s).","Boetsap, Kubusiedrift and Mokgopong Police Stations are exempted from having a CPF, as they have no community in the policing precinct, only seasonal workers. Beitbrigde SAPS is not functional as yet.",Not applicable,"Boetsap, Kubusiedrift and Mokgopong Police Stations are exempt from having a CPF because their policing precincts feature no permanent residents, only seasonal workers. Mohlakeng is a new police station and the CPF structure is currently being elected. Other EXCO members' resignations and relocations have rendered the Belmont SAPS CPF inoperable. The District has been requested to intervene in the situation. ",Not applicable,"Boetsap, Kubusiedrift and Mokgopong Police Stations are exempted from having a CPF because their policing precincts feature no permanent residents, only seasonal workers. Three police stations are not yet functional, including Riemvasmaak Police Station in the Northern Cape and Beitbridge and Muyexe Police Stations in Limpopo. Mohlakeng Police Station in Gauteng is a new police station and the process of electing the CPF structure is under way, the CPF at Belmont Police Station in the Northern Cape is not functional, due to the resignation and relocation of other EXCO members and the CPF at Ladybrand Police Station in Free State Province has been disbanded by the district.",Not applicable,"Boetsap, Kubusiedrift and Mokgopong Police Stations are exempted from having a CPF because their policing precincts feature no permanent residents, only seasonal workers and the CPF at Belmont Police Station in the Northern Cape is not functional, due to the resignation and relocation of other EXCO members.",Not applicable,262
